,Electricity (%_elec),Space Heating (%_sh),Passanger mobility (%_pass),Freight mobility (%_freight),PV,Wind_onshore,Wind_offshore,Hydro_river,Solar
1099,0.000164219067236467,0.0003074039487283448,0.00011748396343899057,0.00011415525114155251,0,0.10275855,0.052769587,0.2713321198809778,0
1100,0.000155802503762377,0.0003074039487283448,8.811297257924293e-05,0.00011415525114155251,0,0.111869827,0.052155293,0.271227137351302,0
1101,0.000136279151046223,0.00029577244796565066,5.874198171949529e-05,0.00011415525114155251,0,0.115473359,0.050645886,0.2711221548216262,0
1102,0.00011567970802288,0.000289125876101254,3.759486830047698e-05,0.00011415525114155251,0,0.113393199,0.005532154,0.27102671615828355,0
1103,0.000125902565941181,0.00028414094720295653,2.3496792687798115e-05,0.00011415525114155251,0,0.080743156,0.004872227,0.27092173362860783,0
1104,0.000125710406957754,0.00027749437533855986,9.398717075119246e-06,0.00011415525114155251,0,0.057458285,0.004872227,0.2708167510989321,0
1105,0.000105149395731096,0.0002808176612707582,5.874198171949529e-06,0.00011415525114155251,0,0.030315988,0.004872227,0.2707117685692555,0
1106,8.69711558989292e-05,0.00027749437533855986,2.3496792687798115e-06,0.00011415525114155251,0,0.024454125,0.004872227,0.27060678603957966,0
1107,7.45192537728783e-05,0.00027583273237246074,1.1748396343899057e-06,0.00011415525114155251,0,0.03460771,0.004872227,0.270530435108906,0
1108,6.50265999915988e-05,0.00027583273237246074,1.409807561267887e-05,0.00011415525114155251,0,0.043315872,0.004872227,0.2704349964455641,0
1109,6.03379207959871e-05,0.0002741710894063616,3.759486830047698e-05,0.00011415525114155251,0,0.070233227,0.004872227,0.2703300139158884,0
1110,5.85700581484613e-05,0.0002741710894063616,9.398717075119246e-05,0.00011415525114155251,0,0.07569643,0.004872227,0.27022503138621173,0
1111,6.7178780605978e-05,0.00027250944644026235,0.0001821001433304354,0.00011415525114155251,0,0.08608832,0.004872227,0.270120048856536,0
1112,6.92540976269864e-05,0.00027250944644026235,0.00015860335064263727,0.00011415525114155251,0,0.089954655,0.004872227,0.2700150663268602,0
1113,8.03993186657357e-05,0.00026752451754196495,0.00014685495429873823,0.00011415525114155251,0.016665638,0.078491506,0.004872227,0.26991962766351846,0
1114,9.47343788293682e-05,0.00025755465974536994,0.0001644775488145868,0.00011415525114155251,0.105227238,0.066538383,0.004872227,0.2698432767328447,0
1115,0.000113527527408501,0.000247584801948775,0.00018797434150238492,0.00011415525114155251,0.217109415,0.038888295,0.005363662,0.2697382942031681,0
1116,0.000124826475633991,0.0002425998730504775,0.00020677177565262342,0.00011415525114155251,0.287284628,0.032690132,0.005223252,0.2696333116734923,0
1117,0.000133243039108081,0.0002425998730504775,0.00018797434150238492,0.00011415525114155251,0.312181914,0.046574195,0.012012075,0.2695283291438166,0
1118,0.00012079113698203,0.00021767522855899009,0.00019032402077116473,0.00011415525114155251,0.295115025,0.047369288,0.042428391,0.26942334661413997,0.23137018
1119,0.000106263917834971,0.00020272044186409762,0.00021382081345896285,0.00011415525114155251,0.257890414,0.051781276,0.093067256,0.2693279079507982,0.187235506
1120,9.60794917133552e-05,0.000196073869999701,0.00022321953053408208,0.00011415525114155251,0.192453908,0.058032891,0.099466442,0.2692229254211224,0.142363165
1121,8.87005867497695e-05,0.0001993971559318993,0.00022321953053408208,0.00011415525114155251,0.089726772,0.058968294,0.168811429,0.2691179428914466,0.096524255
1122,0.000103458396676941,0.00020936701372849427,0.0001644775488145868,0.00011415525114155251,0.017499005,0.050157682,0.200200084,0.2690415919607728,0
1123,0.000146079259200985,0.00021102865669459344,0.00011748396343899057,0.00011415525114155251,8.57374e-07,0.051052997,0.236295984,0.26893660943109704,0
1124,0.000153919345724795,0.00021435194262679178,8.811297257924293e-05,0.00011415525114155251,0,0.060856919,0.248122016,0.26883162690142043,0
1125,0.000141198421021947,0.00021601358559289092,5.874198171949529e-05,0.00011415525114155251,0,0.074861248,0.219917158,0.2687361882380787,0
1126,0.000125210793600845,0.00021767522855899009,3.759486830047698e-05,0.00011415525114155251,0,0.086711922,0.192568801,0.2686312057084029,0
1127,0.000127247678825168,0.00022099851449118842,2.3496792687798115e-05,0.00011415525114155251,0,0.094763076,0.209358326,0.2685262231787263,0
1128,0.000125902565941181,0.00022266015745728756,9.398717075119246e-06,0.00011415525114155251,0,0.085052694,0.21826032,0.2684212406490505,0
1129,0.000103112510506773,0.00022764508635558504,5.874198171949529e-06,0.00011415525114155251,0,0.074369048,0.163416175,0.2683448897183768,0
1130,8.74707692558386e-05,0.00023096837228778338,2.3496792687798115e-06,0.00011415525114155251,0,0.062088534,0.111345128,0.26823990718870094,0
1131,7.55184804866972e-05,0.00023595330118608086,1.1748396343899057e-06,0.00011415525114155251,0,0.046975083,0.054275484,0.2681349246590252,0
1132,7.06760741043441e-05,0.00023761494415218003,1.409807561267887e-05,0.00011415525114155251,0,0.040099865,0.023255406,0.2680394859956826,0
1133,7.18674598015897e-05,0.0002392765871182792,3.759486830047698e-05,0.00011415525114155251,0,0.022030984,0.008210475,0.2679345034660069,0
1134,9.28896525884718e-05,0.0002392765871182792,9.398717075119246e-05,0.00011415525114155251,0,0.010955359,0.116965038,0.26782952093633106,0
1135,0.000140314489698184,0.00024093823008437834,0.0001821001433304354,0.00011415525114155251,0,0.009850692,0.363925161,0.26772453840665444,0
1136,0.000181167489574703,0.0002392765871182792,0.00015860335064263727,0.00011415525114155251,0,0.013436406,0.251046054,0.26762909974331267,0
1137,0.000184972237446551,0.00023096837228778338,0.00014685495429873823,0.00011415525114155251,0.002303764,0.026400656,0.434849761,0.26754320494630496,0
1138,0.000193580959904068,0.00020604372779629596,0.0001644775488145868,0.00011415525114155251,0.016586759,0.038393867,0.775042123,0.2674477662829632,0.020344697
1139,0.000196732367232266,0.00018111908330480854,0.00018797434150238492,0.00011415525114155251,0.029735449,0.052781267,0.69199312,0.26734278375328735,0.041245945
1140,0.000197270412385861,0.00016450265364381693,0.00020677177565262342,0.00011415525114155251,0.075358897,0.067553964,0.517912805,0.26723780122361074,0.036345663
1141,0.000191851529053228,0.0001528711528811228,0.00018797434150238492,0.00011415525114155251,0.129012511,0.066778915,0.372497192,0.2671328186939349,0.040279924
1142,0.000186240486737168,0.000144562938050627,0.00019032402077116473,0.00011415525114155251,0.171430237,0.066516111,0.195317327,0.2670278361642592,0.078345945
1143,0.000177593332482966,0.00013293143728793287,0.00021382081345896285,0.00011415525114155251,0.179778489,0.083878985,0.135190256,0.2669323975009175,0.220780601
1144,0.000174057607187914,0.00014788622398282533,0.00022321953053408208,0.00011415525114155251,0.175033781,0.089164016,0.16039736,0.26685604657024364,0
1145,0.000172174449150333,0.00015619443881332114,0.00022321953053408208,0.00011415525114155251,0.110730723,0.105411088,0.117488065,0.26675106404056786,0.072547715
1146,0.000182781625035487,0.0001694875825421144,0.0001644775488145868,0.00011415525114155251,0.032429318,0.131453172,0.076211036,0.26664608151089125,0
1147,0.000213603925977131,0.0001777957973726102,0.00011748396343899057,0.00011415525114155251,4.80129e-05,0.186880295,0.008315782,0.2665410989812154,0
1148,0.000206263452810231,0.00018610401220310602,8.811297257924293e-05,0.00011415525114155251,0,0.16861097,0.002850323,0.2664361164515388,0
1149,0.000182320443475263,0.000196073869999701,5.874198171949529e-05,0.00011415525114155251,0,0.120308505,0.002850323,0.2663406777881971,0
1150,0.000156724866882825,0.00020438208483019682,3.759486830047698e-05,0.00011415525114155251,0,0.09443123,0.002850323,0.26623569525852137,0
1151,0.000162105318418773,0.0002126902996606926,2.3496792687798115e-05,0.00011415525114155251,0,0.073222065,0.003847234,0.26615934432784766,0
1152,0.000155187595015411,0.00022099851449118842,9.398717075119246e-06,0.00011415525114155251,0,0.042378242,0.006230694,0.2660543617981719,0
1153,0.000130130063576568,0.00023263001525388255,5.874198171949529e-06,0.00011415525114155251,0,0.019647932,0.01067116,0.265949379268496,0
1154,0.000111951823744401,0.0002459231589826758,2.3496792687798115e-06,0.00011415525114155251,0,0.01083732,0.032466302,0.26584439673881943,0
1155,9.72324456139155e-05,0.00025755465974536994,1.1748396343899057e-06,0.00011415525114155251,0,0.007396371,0.069997894,0.2657489580754776,0
1156,8.87005867497695e-05,0.0002642012316097666,1.409807561267887e-05,0.00011415525114155251,0,0.004830692,0.064244594,0.2656439755458019,0
1157,9.23131756381917e-05,0.00027084780347416324,3.759486830047698e-05,0.00011415525114155251,0,0.002659219,0.102520359,0.26553899301612527,0
1158,0.000112182414524514,0.00027583273237246074,9.398717075119246e-05,0.00011415525114155251,0,0.002906433,0.058305251,0.2654340104864495,0
1159,0.000156302117119286,0.0002808176612707582,0.0001821001433304354,0.00011415525114155251,0,0.002779485,0.061920809,0.2653576595557758,0
1160,0.000191390347493004,0.00028414094720295653,0.00015860335064263727,0.00011415525114155251,0,0.004815102,0.100270289,0.26525267702609995,0
1161,0.000193042914750473,0.00027250944644026235,0.00014685495429873823,0.00011415525114155251,0.014784559,0.008244915,0.098290508,0.2651572383627582,0.011499101
1162,0.000201228887444451,0.0002592163027114691,0.0001644775488145868,0.00011415525114155251,0.08390263,0.012552227,0.130314518,0.26505225583308234,0.03595827
1163,0.000204034408602481,0.0002459231589826758,0.00018797434150238492,0.00011415525114155251,0.167071347,0.015679148,0.176674389,0.2649472733034058,0.060473678
1164,0.000207877588271015,0.00023595330118608086,0.00020677177565262342,0.00011415525114155251,0.220080216,0.010661375,0.166280539,0.26484229077373,0.034499061
1165,0.000199768479170408,0.00022764508635558504,0.00018797434150238492,0.00011415525114155251,0.241601163,0.008908607,0.18637321,0.26473730824405345,0.043488209
1166,0.000198461798083107,0.00022432180042338673,0.00019032402077116473,0.00011415525114155251,0.2695447,0.007728216,0.252688851,0.26466095731338046,0.030116726
1167,0.000193004482953788,0.00022432180042338673,0.00021382081345896285,0.00011415525114155251,0.2885604,0.006565643,0.285011233,0.2645655186500387,0.05214947
1168,0.000189699348438849,0.00022764508635558504,0.00022321953053408208,0.00011415525114155251,0.253330041,0.007605723,0.292709211,0.2644605361203621,0.017385395
1169,0.000185740873380258,0.00023595330118608086,0.00022321953053408208,0.00011415525114155251,0.160148909,0.010224853,0.280560236,0.2643555535906863,0
1170,0.000197846889336141,0.000247584801948775,0.0001644775488145868,0.00011415525114155251,0.045361092,0.011837311,0.251762145,0.2642505710610106,0
1171,0.000221636171484368,0.00024924644491487415,0.00011748396343899057,0.00011415525114155251,0.000313799,0.018814977,0.27598287,0.2641455885313339,0
1172,0.000210798404819101,0.00025256973084707244,8.811297257924293e-05,0.00011415525114155251,0,0.03249637,0.35912665,0.2640501498679922,0
1173,0.000185625577990202,0.0002558930167792708,5.874198171949529e-05,0.00011415525114155251,0,0.058903707,0.423508144,0.2639451673383164,0
1174,0.000155917799152433,0.00025755465974536994,3.759486830047698e-05,0.00011415525114155251,0,0.108649366,0.334354816,0.2638688164076427,0
1175,0.000164449658016579,0.0002608779456775683,2.3496792687798115e-05,0.00011415525114155251,0,0.151675709,0.340185341,0.26376383387796687,0
1176,0.00015668643508614,0.00026253958864366745,9.398717075119246e-06,0.00011415525114155251,0,0.225055902,0.368586773,0.2636588513482903,0
1177,0.000133781084261676,0.0002608779456775683,5.874198171949529e-06,0.00011415525114155251,0,0.309932651,0.451354956,0.26355386881861453,0
1178,0.000112528300694682,0.00025755465974536994,2.3496792687798115e-06,0.00011415525114155251,0,0.339388959,0.507480343,0.26345843015527265,0
1179,9.79242179542516e-05,0.00025423137381317166,1.1748396343899057e-06,0.00011415525114155251,0,0.328725357,0.549498034,0.2633534476255961,0
1180,9.12755171276875e-05,0.00025256973084707244,1.409807561267887e-05,0.00011415525114155251,0,0.287892758,0.623634513,0.2632484650959203,0
1181,9.26206300116744e-05,0.0002509080878809733,3.759486830047698e-05,0.00011415525114155251,0,0.275400665,0.784210896,0.26317211416524655,0
1182,0.000109991802113449,0.00024924644491487415,9.398717075119246e-05,0.00011415525114155251,0,0.299032971,0.868295423,0.26306713163557083,0
1183,0.000155687208372321,0.000247584801948775,0.0001821001433304354,0.00011415525114155251,0,0.322502695,0.862661471,0.26296214910589505,0
1184,0.000191082893119521,0.000247584801948775,0.00015860335064263727,0.00011415525114155251,0,0.331500388,0.854538753,0.26285716657621844,0
1185,0.000194618618414572,0.00024093823008437834,0.00014685495429873823,0.00011415525114155251,0.01680196,0.362998993,0.79494875,0.2627617279128766,0
1186,0.000200613978697486,0.00022598344338948587,0.0001644775488145868,0.00011415525114155251,0.111829019,0.379622453,0.748399326,0.2626567453832008,0
1187,0.000205417953283153,0.00021601358559289092,0.00018797434150238492,0.00011415525114155251,0.25605992,0.388985399,0.714844847,0.26255176285352416,0
1188,0.000210145064275451,0.00020604372779629596,0.00020677177565262342,0.00011415525114155251,0.372060922,0.437833516,0.749115417,0.26247541192285134,0
1189,0.000197962184726197,0.00019773551296580017,0.00018797434150238492,0.00011415525114155251,0.399091355,0.493343044,0.856908172,0.2623704293931747,0
1190,0.00019150564288306,0.00018942729813530435,0.00019032402077116473,0.00011415525114155251,0.328439442,0.503792839,0.834786577,0.26226544686349895,0
1191,0.000189046007895198,0.00018610401220310602,0.00021382081345896285,0.00011415525114155251,0.248238096,0.501579051,0.837703594,0.2621700082001572,0
1192,0.000187316577044357,0.00018610401220310602,0.00022321953053408208,0.00011415525114155251,0.154949792,0.510151357,0.81643499,0.26206502567048134,0
1193,0.00018424203330953,0.00019108894110140352,0.00022321953053408208,0.00011415525114155251,0.081153031,0.479955635,0.855395254,0.26196004314080473,0
1194,0.000190391120779185,0.0001993971559318993,0.0001644775488145868,0.00011415525114155251,0.023267418,0.407900598,0.85083895,0.261855060611129,0
1195,0.000213872948553929,0.00019773551296580017,0.00011748396343899057,0.00011415525114155251,0.000112316,0.402606658,0.896679304,0.2617500780814524,0
1196,0.000208069747254442,0.000196073869999701,8.811297257924293e-05,0.00011415525114155251,0,0.435815717,0.923223814,0.26167372715077947,0
1197,0.000184280465106215,0.00019275058406750266,5.874198171949529e-05,0.00011415525114155251,0,0.530552066,0.932389076,0.26157828848743775,0
1198,0.000162066886622088,0.000196073869999701,3.759486830047698e-05,0.00011415525114155251,0,0.592631691,0.930103903,0.26147330595776114,0
1199,0.000165910066290622,0.00019108894110140352,2.3496792687798115e-05,0.00011415525114155251,0,0.585774292,0.928043387,0.2613683234280853,0
1200,0.000158492729530351,0.0001877656551692052,9.398717075119246e-06,0.00011415525114155251,0,0.619379783,0.92640059,0.2612633408984096,0
1201,0.000131513608257241,0.0001877656551692052,5.874198171949529e-06,0.00011415525114155251,0,0.670924981,0.922212862,0.26115835836873297,0
1202,0.000108800416416203,0.00018942729813530435,2.3496792687798115e-06,0.00011415525114155251,0,0.683911502,0.933944117,0.2610056565073862,0
1203,9.72708774106008e-05,0.00019108894110140352,1.1748396343899057e-06,0.00011415525114155251,0,0.695918076,0.93848287,0.26088158624504165,0
1204,8.59334973884249e-05,0.00019275058406750266,1.409807561267887e-05,0.00011415525114155251,0,0.684118627,0.935457035,0.26072888438369496,0
1205,8.7739791832636e-05,0.00019441222703360183,3.759486830047698e-05,0.00011415525114155251,0,0.736345333,0.932968267,0.2605666386560135,0
1206,0.000109684347739966,0.00019441222703360183,9.398717075119246e-05,0.00011415525114155251,0,0.736062485,0.922497192,0.26044256839366886,0
1207,0.000153150709791088,0.00019108894110140352,0.0001821001433304354,0.00011415525114155251,0,0.743982236,0.913914631,0.2602898665323221,0
1208,0.000185241260023349,0.00019108894110140352,0.00015860335064263727,0.00011415525114155251,8.57374e-07,0.758841792,0.870394552,0.2601562524036435,0
1209,0.000183819283545991,0.00018444236923700685,0.00014685495429873823,0.00011415525114155251,0.003642983,0.748066832,0.643277871,0.2600035505422961,0
1210,0.000189737780235534,0.00017613415440651106,0.0001644775488145868,0.00011415525114155251,0.024000473,0.71646355,0.321328279,0.2598794802799522,0
1211,0.000194349595837775,0.0001694875825421144,0.00018797434150238492,0.00011415525114155251,0.038667572,0.704024908,0.258210475,0.2597172345522707,0
1212,0.000203534795245572,0.0001611793677116186,0.00020677177565262342,0.00011415525114155251,0.047145287,0.66929916,0.211899747,0.25959316428992607,0
1213,0.000192005256239969,0.00015619443881332114,0.00018797434150238492,0.00011415525114155251,0.055404372,0.677630934,0.209958579,0.2594404624285794,0
1214,0.000195195095364852,0.0001528711528811228,0.00019032402077116473,0.00011415525114155251,0.056225736,0.693726559,0.101870963,0.25928776056723196,0
1215,0.000191159756712892,0.0001528711528811228,0.00021382081345896285,0.00011415525114155251,0.046060709,0.640087839,0.031665965,0.25915414643855333,0
1216,0.000189776212032219,0.0001528711528811228,0.00022321953053408208,0.00011415525114155251,0.041930738,0.579284372,0.099957877,0.25900144457720664,0
1217,0.00019150564288306,0.00015785608177942029,0.00022321953053408208,0.00011415525114155251,0.025583186,0.641272684,0.335176215,0.25886783044852796,0
1218,0.000197885321132826,0.00017114922550821358,0.0001644775488145868,0.00011415525114155251,0.004893891,0.735775182,0.151779697,0.2587151285871805,0
1219,0.00021856162774954,0.00016450265364381693,0.00011748396343899057,0.00011415525114155251,9.43112e-06,0.747708261,0.103292614,0.2585910583248367,0
1220,0.000206647770777084,0.00016782593957601524,8.811297257924293e-05,0.00011415525114155251,0,0.763596761,0.089700927,0.2584383564634892,0
1221,0.000179438058723862,0.00017281086847431275,5.874198171949529e-05,0.00011415525114155251,0,0.776701321,0.060874754,0.25830474233481054,0
1222,0.000158339002343609,0.00017613415440651106,3.759486830047698e-05,0.00011415525114155251,0,0.733044694,0.060779978,0.2581520404734638,0
1223,0.000164680248796691,0.0001794574403387094,2.3496792687798115e-05,0.00011415525114155251,0,0.701882389,0.074838529,0.2579993386121164,0
1224,0.000158684888513777,0.0001827807262709077,9.398717075119246e-06,0.00011415525114155251,0,0.606725107,0.050094777,0.25786572448343775,0
1225,0.000131013994900331,0.00018610401220310602,5.874198171949529e-06,0.00011415525114155251,0,0.547382651,0.162612328,0.25771302262209106,0
1226,0.000111375346794121,0.0001877656551692052,2.3496792687798115e-06,0.00011415525114155251,0,0.426499541,0.329300056,0.2575794084934125,0
1227,9.18904258746529e-05,0.00018942729813530435,1.1748396343899057e-06,0.00011415525114155251,0,0.337829953,0.303268043,0.2574362504983998,0
1228,8.46652480978086e-05,0.00018942729813530435,1.409807561267887e-05,0.00011415525114155251,0,0.287952891,0.229250913,0.25729309250338706,0
1229,8.95460862768471e-05,0.00018942729813530435,3.759486830047698e-05,0.00011415525114155251,0,0.189880268,0.255275906,0.2571499345083737,0
1230,0.0001106451426571,0.00018942729813530435,9.398717075119246e-05,0.00011415525114155251,0,0.105571443,0.303264532,0.25700677651336096,0
1231,0.000155264458608782,0.0001877656551692052,0.0001821001433304354,0.00011415525114155251,0,0.084520405,0.196163297,0.25686361851834844,0
1232,0.000187470304231099,0.00018610401220310602,0.00015860335064263727,0.00011415525114155251,8.57374e-07,0.081284354,0.192463493,0.2567204605233357,0
1233,0.000186932259077504,0.0001628410106777178,0.00014685495429873823,0.00011415525114155251,0.019251478,0.099823164,0.176600674,0.256577302528323,0.083579587
1234,0.000196155890281986,0.00013126979432183372,0.0001644775488145868,0.00011415525114155251,0.090590148,0.105707299,0.237742207,0.25643414453330954,0.267285783
1235,0.000195002936381426,9.969857796594966e-05,0.00018797434150238492,0.00011415525114155251,0.197209762,0.104170564,0.248357203,0.25629098653829685,0.467301393
1236,0.000199384161203555,7.31122905083631e-05,0.00020677177565262342,0.00011415525114155251,0.255889303,0.111551345,0.247542825,0.2561478285432843,0.514451079
1237,0.000186701668297392,5.317257491517314e-05,0.00018797434150238492,0.00011415525114155251,0.28643497,0.117261762,0.177172845,0.2560046705482716,0.542205369
1238,0.000178400400213358,6.314243271176812e-05,0.00019032402077116473,0.00011415525114155251,0.271461789,0.124569046,0.196865347,0.2558615125532581,0.50995535
1239,0.000172943085084039,6.314243271176812e-05,0.00021382081345896285,0.00011415525114155251,0.201348307,0.117725009,0.130732238,0.25571835455824543,0.363456209
1240,0.000170521881892863,6.314243271176812e-05,0.00022321953053408208,0.00011415525114155251,0.127637283,0.085417947,0.144299354,0.2555751965632328,0.340194533
1241,0.000162758658962424,6.314243271176812e-05,0.00022321953053408208,0.00011415525114155251,0.065181009,0.073977069,0.107701488,0.25543203856822017,0.152089021
1242,0.000169368927992303,5.981914677956979e-05,0.0001644775488145868,0.00011415525114155251,0.016101486,0.065556209,0.18440747,0.2552888805732076,0
1243,0.000192773892173676,6.480407567786728e-05,0.00011748396343899057,0.00011415525114155251,0.000438118,0.052676591,0.161303005,0.255145722578194,0
1244,0.00019100602952615,7.145064754226394e-05,8.811297257924293e-05,0.00011415525114155251,0,0.035008597,0.11993822,0.2550025645831813,0
1245,0.000166870861207755,7.64355764405614e-05,5.874198171949529e-05,0.00011415525114155251,0,0.040894959,0.121991716,0.2548594065881687,0
1246,0.000145195327877222,8.14205053388589e-05,3.759486830047698e-05,0.00011415525114155251,0,0.041409431,0.147497192,0.25471624859315606,0
1247,0.000156993889459622,8.806707720325554e-05,2.3496792687798115e-05,0.00011415525114155251,0,0.039997417,0.174196153,0.2545730905981435,0
1248,0.000157531934613217,9.305200610155301e-05,9.398717075119246e-06,0.00011415525114155251,0,0.057879217,0.144717074,0.25442993260312996,0
1249,0.000130053199983198,0.00010800679279644546,5.874198171949529e-06,0.00011415525114155251,0,0.063402553,0.199680567,0.25428677460811727,0
1250,0.00010561057729132,0.00012129993652523877,2.3496792687798115e-06,0.00011415525114155251,0,0.079754301,0.259667228,0.2541436166131046,0
1251,9.18135622812822e-05,0.00013459308025403203,1.1748396343899057e-06,0.00011415525114155251,0,0.071014958,0.204472058,0.2540004586180919,0
1252,7.90542057817487e-05,0.00013957800915232954,1.409807561267887e-05,0.00011415525114155251,0,0.059055153,0.197697276,0.2538573006230794,0
1253,7.53263215032705e-05,0.000144562938050627,3.759486830047698e-05,0.00011415525114155251,0,0.061578516,0.167954928,0.2537141426280658,0
1254,7.82471380513565e-05,0.00014788622398282533,9.398717075119246e-05,0.00011415525114155251,0,0.060745561,0.158333333,0.25357098463305316,0
1255,8.70480194922998e-05,0.0001495478669489245,0.0001821001433304354,0.00011415525114155251,0,0.052643184,0.109912946,0.2534278266380405,0
1256,9.63485142901526e-05,0.00014788622398282533,0.00015860335064263727,0.00011415525114155251,8.57374e-06,0.052277931,0.050775765,0.2532846686430279,0
1257,0.000113565959205186,0.00012960815135573456,0.00014685495429873823,0.00011415525114155251,0.023597507,0.055162092,0.076923617,0.2531415106480144,0.099633918
1258,0.000138815649627456,0.00010800679279644546,0.0001644775488145868,0.00011415525114155251,0.127033691,0.059277868,0.110383319,0.2529983526530017,0.33725188
1259,0.000147424372084972,8.806707720325554e-05,0.00018797434150238492,0.00011415525114155251,0.24950701,0.06446045,0.155300477,0.252855194657989,0.499856949
1260,0.000154880140641929,6.812736161006559e-05,0.00020677177565262342,0.00011415525114155251,0.334929764,0.081905729,0.281532575,0.25271203666297637,0.615052839
1261,0.000149922438869519,5.151093194907398e-05,0.00018797434150238492,0.00011415525114155251,0.399255113,0.125700439,0.428053917,0.25256887866796374,0.760792577
1262,0.000138623490644029,6.314243271176812e-05,0.00019032402077116473,0.00011415525114155251,0.430309203,0.168439479,0.530096883,0.25242572067295027,0.870815307
1263,0.000126517474688146,6.314243271176812e-05,0.00021382081345896285,0.00011415525114155251,0.395204021,0.238948874,0.746335299,0.2522825626779376,0.886449243
1264,0.000123442930953319,6.314243271176812e-05,0.00022321953053408208,0.00011415525114155251,0.294168484,0.313767806,0.835944959,0.252139404682925,0.809542403
1265,0.000119484455894729,6.314243271176812e-05,0.00022321953053408208,0.00011415525114155251,0.140340995,0.336883413,0.883396518,0.25199624668791226,0.322784289
1266,0.000127247678825168,5.151093194907398e-05,0.0001644775488145868,0.00011415525114155251,0.03171684,0.423960588,0.932880511,0.25185308869289963,0
1267,0.000157224480239734,6.480407567786728e-05,0.00011748396343899057,0.00011415525114155251,0.00046041,0.58815289,0.949171581,0.25170993069788616,0
1268,0.000158492729530351,7.64355764405614e-05,8.811297257924293e-05,0.00011415525114155251,0,0.761394108,0.945731536,0.25156677270287353,0
1269,0.00013704778697993,8.97287201693547e-05,5.874198171949529e-05,0.00011415525114155251,0,0.861034646,0.822177759,0.2514236147078609,0
1270,0.000117255411686979,0.00010302186389814797,3.759486830047698e-05,0.00011415525114155251,0,0.87002343,0.769990873,0.2512804567128482,0
1271,0.000123519794546689,0.00011631500762694127,2.3496792687798115e-05,0.00011415525114155251,0,0.885303917,0.885962511,0.2511372987178356,0
1272,0.000125326088990901,0.00012960815135573456,9.398717075119246e-06,0.00011415525114155251,0,0.876542303,0.89803075,0.2509941407228221,0
1273,0.00010280505613329,0.00015120950991502364,5.874198171949529e-06,0.00011415525114155251,0,0.861341992,0.949476973,0.2508509827278094,0
1274,8.27436582635415e-05,0.00017613415440651106,2.3496792687798115e-06,0.00011415525114155251,0,0.847279757,0.949269868,0.25070782473279685,0
1275,6.91388022369304e-05,0.0001993971559318993,1.1748396343899057e-06,0.00011415525114155251,0,0.816798959,0.946293176,0.2505646667377841,0
1276,5.96845802523363e-05,0.0002126902996606926,1.409807561267887e-05,0.00011415525114155251,0,0.794703388,0.945127773,0.25042150874277147,0
1277,5.53417872268926e-05,0.00022598344338948587,3.759486830047698e-05,0.00011415525114155251,0,0.779558757,0.885758916,0.25027835074775795,0
1278,5.88390807252587e-05,0.0002342916582199817,9.398717075119246e-05,0.00011415525114155251,0,0.724692876,0.645250632,0.25013519275274537,0
1279,6.4257964057892e-05,0.00024426151601657665,0.0001821001433304354,0.00011415525114155251,0,0.651613349,0.75477043,0.2499920347577327,0
1280,6.35277599208705e-05,0.0002459231589826758,0.00015860335064263727,0.00011415525114155251,8.57374e-07,0.574369048,0.486787419,0.24984887676272002,0
1281,7.73632067275936e-05,0.00022432180042338673,0.00014685495429873823,0.00011415525114155251,0.003084832,0.460211936,0.448616962,0.24971526263404137,0.012195847
1282,9.35429931321226e-05,0.0001993971559318993,0.0001644775488145868,0.00011415525114155251,0.045133888,0.419762407,0.532266217,0.2495625607726939,0.102094303
1283,0.000106609804005139,0.00017114922550821358,0.00018797434150238492,0.00011415525114155251,0.163226024,0.32061407,0.592660067,0.2494194027776812,0.33011417
1284,0.000113220073035018,0.00014788622398282533,0.00020677177565262342,0.00011415525114155251,0.296501399,0.284625527,0.637900168,0.24928578864900258,0.558525891
1285,0.000111029460623953,0.0001279465083896354,0.00018797434150238492,0.00011415525114155251,0.400870406,0.343622774,0.647999158,0.24913308678765597,0.703832372
1286,0.000103996441830536,0.00011963829355913958,0.00019032402077116473,0.00011415525114155251,0.371612515,0.467891155,0.740136198,0.24899947265897723,0.573402106
1287,9.15061079077995e-05,0.00011631500762694127,0.00021382081345896285,0.00011415525114155251,0.245936904,0.493732795,0.831571188,0.2488467707976298,0.455575891
1288,8.88158821398256e-05,0.00012129993652523877,0.00022321953053408208,0.00011415525114155251,0.203075058,0.514300541,0.926730553,0.24871315666895116,0.450375351
1289,8.3589157790619e-05,0.00013625472322013118,0.00022321953053408208,0.00011415525114155251,0.126066573,0.467795387,0.93285945,0.24856999867393856,0.254183009
1290,9.39657428956614e-05,0.00015785608177942029,0.0001644775488145868,0.00011415525114155251,0.05014181,0.495008953,0.936927829,0.24842684067892587,0
1291,0.000139046240407568,0.00017281086847431275,0.00011748396343899057,0.00011415525114155251,0.001783338,0.631437582,0.937405223,0.24828368268391315,0
1292,0.000151920892297157,0.00018610401220310602,8.811297257924293e-05,0.00011415525114155251,0,0.653651192,0.937405223,0.24813098082256568,0
1293,0.000141621170785486,0.00020105879889799848,5.874198171949529e-05,0.00011415525114155251,0,0.652956321,0.937096321,0.24799736669388708,0
1294,0.000118369933790854,0.00021435194262679178,3.759486830047698e-05,0.00011415525114155251,0,0.610818612,0.932041561,0.24785420869887442,0
